Hessian ranking (sum eigenvector components) for model (bit idx, rank)
3941, 0.23748372078989632
2339, 0.23735969164408743
4260, 0.23728478839620948
2344, 0.23721976345404983
3946, 0.23698508273810148
4265, 0.23684365570079535
2349, 0.23677090439014137
3951, 0.23672990687191486
4270, 0.23671542154625058
3537, 0.23668987769633532
3542, 0.23573634319473058
2993, 0.2352120545692742
2354, 0.234878217917867
2998, 0.23459619609639049
4275, 0.23415066697634757
3956, 0.2339736691210419
2359, 0.23396551492623985
4280, 0.2338672494952334
4285, 0.23338088626042008
2364, 0.2327397707849741
3003, 0.23269060591701418
2369, 0.23252817941829562
3547, 0.232121936744079
3552, 0.23184782726457343
4290, 0.2318466753931716
3008, 0.23180437018163502
3013, 0.23155993700493127
3961, 0.23103712871670723
3557, 0.23096498020458966
3966, 0.23046759970020503
3018, 0.23033985379152
3562, 0.22964699216390727
3023, 0.22957984590902925
2374, 0.22948802448809147
2379, 0.2293534530326724
3567, 0.2293149996548891
3971, 0.2292535527376458
2384, 0.22879523446317762
3572, 0.22732983902096748
3028, 0.2271963655948639
3033, 0.22682493831962347
3976, 0.22670553345233202
3038, 0.22607240127399564
3577, 0.2258760598488152
3043, 0.2258495194837451
3981, 0.22578533366322517
4295, 0.22552981518674642
3048, 0.22512275213375688
3053, 0.22508539771661162
2389, 0.22494200034998357
3058, 0.2247028392739594
3063, 0.22449582628905773
4300, 0.22399563173530623
4305, 0.22355506103485823
2394, 0.22333749395329505
3582, 0.22318134526722133
3587, 0.22309734532609582
2399, 0.22302122646942735
3592, 0.22290064534172416
3597, 0.22218562773196027
2404, 0.2207230671774596
3986, 0.22066146018914878
3602, 0.2205744832754135
3068, 0.22023438150063157
2409, 0.22005809820257127
3073, 0.21929038176313043
4310, 0.21904797782190144
3607, 0.21876012929715216
2414, 0.21834028721787035
3612, 0.2179574822075665
2419, 0.2172741126269102
3078, 0.21693095553200692
3617, 0.21655633721093182
2424, 0.21651282301172614
3622, 0.21625407878309488
3627, 0.21472710827947594
3083, 0.21429058793000877
3632, 0.21421124134212732
3088, 0.21376168564893305
3637, 0.21360374079085886
3093, 0.21324671991169453
2429, 0.21315717813558877
3098, 0.21278919745236635
2434, 0.21250064112246037
3103, 0.21191985718905926
2439, 0.21165151018067263
3642, 0.21136421291157603
3991, 0.21106673683971167
3108, 0.2108600614592433
2444, 0.21082155127078295
2449, 0.21065104915760458
2454, 0.21046931948512793
3113, 0.21043045306578279
2459, 0.2103885195683688
2464, 0.20982820668723434
3118, 0.20947875559795648
3647, 0.20885321707464755
2469, 0.20837506232783198
4315, 0.20811923686414957
2474, 0.20797710516490042
3123, 0.20783521234989166
3996, 0.20782282948493958
2479, 0.20779565518023446
3128, 0.20779380202293396
3652, 0.2074853836093098
3133, 0.20742336777038872
3657, 0.20586362131871283
2484, 0.2054165001027286
3662, 0.20433584577403963
4320, 0.2040293721947819
4001, 0.203352817799896
2489, 0.2029324797913432
3667, 0.20223005570005625
4006, 0.20202622009674087
4011, 0.20104532781988382
4016, 0.2007594518654514
2494, 0.20068656979128718
3672, 0.20043836487457156
3138, 0.19976675137877464
2499, 0.19952575583010912
3677, 0.1992121753282845
2504, 0.19908606680110097
4325, 0.19878699017863255
3143, 0.19798993016593158
3682, 0.19772637076675892
3687, 0.19761910988017917
2509, 0.19732109108008444
2514, 0.19697211077436805
2519, 0.19685694249346852
2524, 0.19681366975419223
4021, 0.19615376880392432
4026, 0.19584126758854836
2529, 0.1957069744821638
2534, 0.19534437521360815
4031, 0.19438593508675694
2539, 0.19436512992251664
4036, 0.19381026085466146
3148, 0.19368210062384605
2544, 0.19359186885412782
3153, 0.19270749064162374
4330, 0.19257411127910018
2549, 0.1922029098495841
2554, 0.19210538105107844
4041, 0.1920975890243426
2559, 0.1920048277825117
3158, 0.19154358911328018
3692, 0.1911706745158881
2564, 0.19096494412224274
4046, 0.19077785429544747
3697, 0.19017152581363916
2569, 0.18977689591702074
3163, 0.18946563196368515
2574, 0.1893862751821871
2579, 0.18915393890347332
4051, 0.18850633641704917
3702, 0.1882420428446494
2584, 0.18822406334220432
3707, 0.18750934302806854
3712, 0.18696447648108006
4335, 0.1869556637830101
4056, 0.18667117560107727
3168, 0.18638266107882373
3173, 0.1862712693400681
3178, 0.1861870095017366
4061, 0.1856706435792148
2589, 0.1856543747426258
3717, 0.18513771728612483
3183, 0.1850920394062996
2594, 0.18506692384835333
3188, 0.18489523278549314
4066, 0.1847715717740357
2599, 0.18462907162029296
3722, 0.1846086908772122
2604, 0.18427066365256906
4071, 0.1842446292284876
3193, 0.18404813157394528
3727, 0.18384742527268827
3198, 0.1834220294840634
2609, 0.18334515916649252
2614, 0.1829793336801231
4076, 0.1828982001170516
3732, 0.18262284225784242
4340, 0.1825096026295796
3737, 0.18216335051693022
4345, 0.18213883135467768
4081, 0.18127662898041308
2619, 0.18095673632342368
4086, 0.18084806366823614
2624, 0.18082787585444748
2629, 0.18022111256141216
3742, 0.17952067084843293
3203, 0.179125452414155
2634, 0.1788849444128573
3747, 0.17783432337455451
4091, 0.1777672907919623
3208, 0.1776214251294732
4350, 0.17746992502361536
3752, 0.17723394435597584
4355, 0.17648815969005227
3213, 0.17645496490877122
4360, 0.17616787692531943
3218, 0.1760900278459303
2639, 0.1760660401196219
4096, 0.17593605211004615
3757, 0.1757239862345159
3223, 0.17531707073794678
2644, 0.17485224083065987
2649, 0.17465711664408445
2654, 0.17463392904028296
2659, 0.17455143528059125
4101, 0.17443322797771543
2664, 0.17440715595148504
3228, 0.17406545777339488
3233, 0.17402568738907576
4365, 0.17362828645855188
2669, 0.17356571496929973
3238, 0.173499070770049
4106, 0.173476608004421
4111, 0.17302569351159036
4370, 0.1728536801165319
3243, 0.1725997346220538
4116, 0.17255263356491923
3762, 0.17204509407747537
3248, 0.17198166577145457
3767, 0.1719601508229971
3253, 0.1718430935870856
2674, 0.1718414428178221
4375, 0.171070541953668
4121, 0.1710310613270849
2679, 0.17093048058450222
4126, 0.17025199020281434
3258, 0.16998105723178014
2684, 0.16984255984425545
3772, 0.16967370273778215
4131, 0.16948084742762148
3777, 0.16947262967005372
2689, 0.16945971944369376
3263, 0.16932907979935408
4136, 0.1692938175983727
3268, 0.16921192890731618
3273, 0.1687758334519458
2694, 0.16789729504671413
3782, 0.1677500056102872
3787, 0.16771600022912025
4141, 0.16763311927206814
3278, 0.1667811997467652
2699, 0.16674741124734282
2704, 0.16674563148990273
4146, 0.16664533084258437
4151, 0.16608778247609735
3283, 0.16579998936504126
4380, 0.16512179747223854
3288, 0.16500928020104766
2709, 0.16500307898968458
3293, 0.16497690975666046
2714, 0.16482956858817488
2719, 0.1644008435541764
3792, 0.16437054425477982
3298, 0.163950526912231
3303, 0.1638270632829517
4156, 0.16301146941259503
3308, 0.16284666396677494
3797, 0.1628119475208223
2724, 0.1623520813882351
4385, 0.16157891364127863
2729, 0.16130056767724454
4390, 0.16129555739462376
2734, 0.16091313723200074
4395, 0.16080282535403967
2739, 0.16041882138233632
3802, 0.159985707141459
3807, 0.15982512151822448
4400, 0.1597409036476165
3313, 0.15946582544711418
4405, 0.15906943858135492
2744, 0.15890007326379418
4161, 0.15840953652514145
3318, 0.1582509558647871
4410, 0.15810021987272194
4166, 0.1580944019369781
2749, 0.1580028008613681
3812, 0.1577290236018598
2754, 0.15760966413654387
3323, 0.15755449468269944
4415, 0.15754609822761267
3817, 0.1569700997788459
2759, 0.15690360678127035
4420, 0.15647746418835595
3822, 0.15638974122703075
2764, 0.15608293464174494
4425, 0.1560755647951737
3328, 0.15587183745810762
3827, 0.15533595997840166
4430, 0.15522843378130347
3333, 0.15513335214927793
2769, 0.15446361154317856
4435, 0.15282502739864867
2774, 0.15265101939439774
2779, 0.1523208760190755
2784, 0.15209404518827796
3338, 0.15190596505999565
2789, 0.15179113950580359
3832, 0.15176439913921058
3343, 0.151465549133718
2794, 0.1513049250934273
4440, 0.1509370873682201
3837, 0.15086464467458427
2799, 0.15066324487270322
2804, 0.15049810195341706
4171, 0.1504517076537013
2809, 0.15006773849017918
3348, 0.14977798250765773
3842, 0.14946839166805148
3847, 0.14931731950491667
2814, 0.14917717641219497
4176, 0.14817541802767664
2819, 0.14801944186910987
3353, 0.14779293071478605
2824, 0.1476298035995569
3852, 0.14756533643230796
2829, 0.14723469273303635
3857, 0.1469124718569219
3358, 0.14674671809189022
3363, 0.1467436628881842
3368, 0.14656911385100102
3862, 0.14606674807146192
3373, 0.1455887034535408
2834, 0.14536448614671826
3378, 0.14488826366141438
3867, 0.14476573158754036
2839, 0.14468488475540653
2844, 0.14420277392491698
3383, 0.14389343152288347
4181, 0.14310792135074735
4186, 0.1429067060817033
2849, 0.14236316026654094
4191, 0.1417170842178166
2854, 0.14168252135277726
3388, 0.1415806548902765
3393, 0.14143389533273876
3872, 0.14092349726706743
2859, 0.1407612577022519
2864, 0.14042009762488306
4196, 0.1404198475574958
3398, 0.14041714824270457
2869, 0.14040636084973812
2874, 0.14032029057852924
3877, 0.14014926634263247
4201, 0.14013769781740848
2879, 0.1394997565075755
4445, 0.13915955810807645
3403, 0.1388773499056697
2884, 0.13811422092840075
4206, 0.13783807575237006
3408, 0.13678896357305348
4211, 0.13668454306025524
3413, 0.13662012544227764
3418, 0.1365550891496241
3423, 0.13629795191809535
2889, 0.136280536709819
3882, 0.13597437355201691
3887, 0.13549450336722657
3892, 0.13531977590173483
2894, 0.13531876681372523
4450, 0.13530107401311398
2899, 0.13515560609812383
3897, 0.13498206716030836
2904, 0.13430133881047368
4455, 0.13424078095704317
3428, 0.134156194224488
3433, 0.13372444288688712
4460, 0.13368462887592614
4216, 0.1333720200927928
3438, 0.13211718725506216
3443, 0.13182337721809745
3448, 0.13088187297762488
3453, 0.1303855119040236
2909, 0.13008574675768614
3458, 0.1299264090048382
4465, 0.12970618763938546
2914, 0.12962885410524905
4221, 0.1293144590454176
4226, 0.12838306900812313
4470, 0.12801420394680463
3463, 0.1278168027929496
2919, 0.12773435143753886
2924, 0.12737970741000026
3468, 0.12735616834834218
2929, 0.1273186777252704
4231, 0.12709835113491863
4236, 0.12682011467404664
3473, 0.12664348422549665
4475, 0.12627265718765557
3478, 0.12615228979848325
3483, 0.12595182133372873
3488, 0.12591409552260302
2934, 0.1257102710660547
3493, 0.12556611956097186
2939, 0.1255311236018315
3498, 0.1250901467865333
4241, 0.1250448375940323
2944, 0.12493086722679436
3503, 0.1247055355925113
2949, 0.12469129415694624
3902, 0.12461442349012941
3907, 0.12456832733005285
3912, 0.12436325472663157
2954, 0.12402185227256268
2959, 0.12364554591476917
3508, 0.12340107990894467
4480, 0.1232266379520297
4485, 0.12290085421409458
2964, 0.12247077884967439
3513, 0.12210866092937067
4490, 0.12204419006593525
2969, 0.12153444287832826
3518, 0.12139518861658871
2974, 0.1212075687944889
3523, 0.12114249280421063
3917, 0.12110316462349147
4246, 0.12082383711822331
3528, 0.12059942353516817
3922, 0.12010143790394068
3533, 0.11997193726710975
3927, 0.11997152422554791
4251, 0.11993866678676568
2979, 0.11960916855605319
2984, 0.11946455121506006
2989, 0.11946417344734073
4256, 0.11925202514976263
3932, 0.11907884395623114
3937, 0.1190321350004524
3942, 0.11874186039494816
4261, 0.11864239419810474
3947, 0.11849254136905074
4266, 0.11842182785039768
3952, 0.11836495343595743
4271, 0.11835771077312529
3538, 0.11834493884816766
3543, 0.11786817159736529
2994, 0.1176060272846371
4495, 0.11734188179252669
2999, 0.11729809804819524
4276, 0.11707533348817378
3957, 0.11698683456052095
4281, 0.1169336247476167
4286, 0.11669044313021004
3004, 0.11634530295850709
3548, 0.1160609683720395
3553, 0.11592391363228671
4291, 0.1159233376965858
3009, 0.11590218509081751
3014, 0.11577996850246564
3962, 0.11551856435835361
3558, 0.11548249010229483
3967, 0.11523379985010251
3019, 0.11516992689576
4500, 0.11488029453903437
3563, 0.11482349608195364
3024, 0.11478992295451462
3568, 0.11465749982744455
3972, 0.1146267763688229
3573, 0.11366491951048374
3029, 0.11359818279743195
3034, 0.11341246915981174
3977, 0.11335276672616601
3039, 0.11303620063699782
3578, 0.1129380299244076
3044, 0.11292475974187255
3982, 0.11289266683161259
4296, 0.11276490759337321
3049, 0.11256137606687844
3054, 0.11254269885830581
3059, 0.1123514196369797
3064, 0.11224791314452887
4505, 0.11212047407752834
4301, 0.11199781586765312
4306, 0.11177753051742911
3583, 0.11159067263361067
3588, 0.11154867266304791
3593, 0.11145032267086208
4510, 0.11114117049146444
3598, 0.11109281386598013
3987, 0.11033073009457439
3603, 0.11028724163770676
3069, 0.11011719075031579
3074, 0.10964519088156521
4311, 0.10952398891095072
3608, 0.10938006464857608
3613, 0.10897874110378325
3079, 0.10846547776600346
3618, 0.10827816860546591
3623, 0.10812703939154744
3628, 0.10736355413973797
3084, 0.10714529396500438
3633, 0.10710562067106366
3089, 0.10688084282446653
3638, 0.10680187039542943
3094, 0.10662335995584726
3099, 0.10639459872618318
3104, 0.10595992859452963
3643, 0.10568210645578802
3992, 0.10553336841985583
3109, 0.10543003072962165
3114, 0.10521522653289139
3119, 0.10473937779897824
4515, 0.1047214720165357
3648, 0.10442660853732377
4316, 0.10405961843207479
3124, 0.10391760617494583
3997, 0.10391141474246979
3129, 0.10389690101146698
3653, 0.1037426918046549
3134, 0.10371168388519436
3658, 0.10293181065935642
3663, 0.10216792288701981
4321, 0.10201468609739095
4002, 0.101676408899948
3668, 0.10111502785002813
4007, 0.10101311004837044
4012, 0.10052266390994191
4017, 0.1003797259327257
3673, 0.10021918243728578
3139, 0.09988337568938732
3678, 0.09960608766414225
4326, 0.09939349508931627
3144, 0.09899496508296579
3683, 0.09886318538337946
3688, 0.09880955494008958
4022, 0.09807688440196216
4027, 0.09792063379427418
4032, 0.09719296754337847
4037, 0.09690513042733073
3149, 0.09684105031192303
3154, 0.09635374532081187
4331, 0.09628705563955009
4042, 0.0960487945121713
4520, 0.09602868859656155
3159, 0.09577179455664009
3693, 0.09558533725794405
4047, 0.09538892714772373
3698, 0.09508576290681958
4525, 0.09477929200511426
3164, 0.09473281598184258
4052, 0.09425316820852458
3703, 0.0941210214223247
3708, 0.09375467151403427
3713, 0.09348223824054003
4336, 0.09347783189150505
4057, 0.09333558780053863
3169, 0.09319133053941187
3174, 0.09313563467003405
3179, 0.0930935047508683
4062, 0.0928353217896074
4530, 0.09280635870527476
3718, 0.09256885864306241
3184, 0.0925460197031498
3189, 0.09244761639274657
4067, 0.09238578588701785
3723, 0.0923043454386061
4072, 0.0921223146142438
3194, 0.09202406578697264
3728, 0.09192371263634413
3199, 0.0917110147420317
4077, 0.0914491000585258
3733, 0.09131142112892121
4341, 0.0912548013147898
3738, 0.09108167525846511
4346, 0.09106941567733884
4082, 0.09063831449020654
4087, 0.09042403183411807
3743, 0.08976033542421646
3204, 0.0895627262070775
3748, 0.08891716168727726
4092, 0.08888364539598115
3209, 0.0888107125647366
4351, 0.08873496251180768
3753, 0.08861697217798792
4356, 0.08824407984502614
3214, 0.08822748245438561
4361, 0.08808393846265972
3219, 0.08804501392296515
4097, 0.08796802605502307
4535, 0.08793549938127398
3758, 0.08786199311725795
4540, 0.08773151924833655
3224, 0.08765853536897339
4545, 0.08727808890398592
4102, 0.08721661398885772
3229, 0.08703272888669744
3234, 0.08701284369453788
4366, 0.08681414322927594
3239, 0.0867495353850245
4107, 0.0867383040022105
4112, 0.08651284675579518
4371, 0.08642684005826595
3244, 0.0862998673110269
4117, 0.08627631678245962
3763, 0.08602254703873768
3249, 0.08599083288572729
3768, 0.08598007541149855
3254, 0.0859215467935428
4376, 0.085535270976834
4122, 0.08551553066354245
4127, 0.08512599510140717
3259, 0.08499052861589007
3773, 0.08483685136889108
4132, 0.08474042371381074
3778, 0.08473631483502686
3264, 0.08466453989967704
4137, 0.08464690879918635
3269, 0.08460596445365809
3274, 0.0843879167259729
3783, 0.0838750028051436
3788, 0.08385800011456013
4142, 0.08381655963603407
3279, 0.0833905998733826
4147, 0.08332266542129219
4152, 0.08304389123804867
3284, 0.08289999468252063
4381, 0.08256089873611927
3289, 0.08250464010052383
3294, 0.08248845487833023
3793, 0.08218527212738991
3299, 0.0819752634561155
3304, 0.08191353164147586
4157, 0.08150573470629752
3309, 0.08142333198338747
3798, 0.08140597376041114
4550, 0.0812891366367694
4386, 0.08078945682063932
4391, 0.08064777869731188
4396, 0.08040141267701983
3803, 0.0799928535707295
3808, 0.07991256075911224
4401, 0.07987045182380825
3314, 0.07973291272355709
4406, 0.07953471929067746
4162, 0.07920476826257072
3319, 0.07912547793239355
4411, 0.07905010993636097
4167, 0.07904720096848905
3813, 0.0788645118009299
3324, 0.07877724734134972
4416, 0.07877304911380634
3818, 0.07848504988942295
4421, 0.07823873209417798
3823, 0.07819487061351538
4426, 0.07803778239758685
3329, 0.07793591872905381
4555, 0.0777209078805754
3828, 0.07766797998920083
4431, 0.07761421689065173
3334, 0.07756667607463896
4436, 0.07641251369932434
4560, 0.07600401650415733
3339, 0.07595298252999783
3833, 0.07588219956960529
3344, 0.075732774566859
4441, 0.07546854368411005
3838, 0.07543232233729213
4172, 0.07522585382685065
3349, 0.07488899125382886
3843, 0.07473419583402574
3848, 0.07465865975245833
4177, 0.07408770901383832
3354, 0.07389646535739303
3853, 0.07378266821615398
3858, 0.07345623592846096
3359, 0.07337335904594511
3364, 0.0733718314440921
3369, 0.07328455692550051
3863, 0.07303337403573096
3374, 0.0727943517267704
3379, 0.07244413183070719
3868, 0.07238286579377018
3384, 0.07194671576144174
4565, 0.071676896957797
4182, 0.07155396067537367
4187, 0.07145335304085165
4192, 0.0708585421089083
3389, 0.07079032744513825
3394, 0.07071694766636938
3873, 0.07046174863353372
4197, 0.0702099237787479
3399, 0.07020857412135229
3878, 0.07007463317131624
4202, 0.07006884890870424
4446, 0.06957977905403823
3404, 0.06943867495283484
4207, 0.06891903787618503
3409, 0.06839448178652674
4212, 0.06834227153012762
3414, 0.06831006272113882
3419, 0.06827754457481205
3424, 0.06814897595904768
3883, 0.06798718677600846
3888, 0.06774725168361329
3893, 0.06765988795086741
4451, 0.06765053700655699
3898, 0.06749103358015418
4456, 0.06712039047852159
3429, 0.067078097112244
3434, 0.06686222144344356
4461, 0.06684231443796307
4217, 0.0666860100463964
3439, 0.06605859362753108
3444, 0.06591168860904872
3449, 0.06544093648881244
3454, 0.0651927559520118
3459, 0.0649632045024191
4466, 0.06485309381969273
4222, 0.0646572295227088
4227, 0.06419153450406156
4471, 0.06400710197340231
3464, 0.0639084013964748
3469, 0.06367808417417109
4232, 0.06354917556745932
4237, 0.06341005733702332
3474, 0.06332174211274832
4476, 0.06313632859382778
3479, 0.06307614489924163
3484, 0.06297591066686437
3489, 0.06295704776130151
3494, 0.06278305978048593
3499, 0.06254507339326665
4242, 0.06252241879701614
3504, 0.06235276779625565
3903, 0.062307211745064706
3908, 0.062284163665026426
3913, 0.06218162736331578
3509, 0.06170053995447233
4481, 0.06161331897601485
4486, 0.06145042710704729
4570, 0.06116320315049961
3514, 0.061054330464685336
4491, 0.06102209503296763
3519, 0.060697594308294356
3524, 0.060571246402105317
3918, 0.06055158231174573
4247, 0.060411918559111655
3529, 0.060299711767584085
3923, 0.06005071895197034
3534, 0.059985968633554876
3928, 0.059985762112773955
4252, 0.05996933339338284
4257, 0.059626012574881315
3933, 0.05953942197811557
3938, 0.0595160675002262
3943, 0.05937093019747408
4262, 0.05932119709905237
3948, 0.05924627068452537
4267, 0.05921091392519884
3953, 0.059182476717978716
4272, 0.059178855386562645
3539, 0.05917246942408383
3544, 0.058934085798682645
4496, 0.058670940896263346
4277, 0.05853766674408689
3958, 0.058493417280260473
4282, 0.05846681237380835
4287, 0.05834522156510502
3549, 0.05803048418601975
3554, 0.057961956816143356
4292, 0.0579616688482929
3963, 0.05775928217917681
3559, 0.057741245051147416
3968, 0.05761689992505126
4501, 0.05744014726951718
3564, 0.05741174804097682
3569, 0.05732874991372228
3973, 0.05731338818441145
3574, 0.05683245975524187
3978, 0.056676383363083005
3579, 0.0564690149622038
3983, 0.056446333415806293
4297, 0.056382453796686605
4506, 0.05606023703876417
4302, 0.05599890793382656
4307, 0.05588876525871456
3584, 0.05579533631680533
3589, 0.055774336331523955
3594, 0.05572516133543104
4511, 0.05557058524573222
3599, 0.05554640693299007
3988, 0.055165365047287196
3604, 0.05514362081885338
4312, 0.05476199445547536
3609, 0.05469003232428804
3614, 0.054489370551891625
3619, 0.054139084302732954
3624, 0.05406351969577372
3629, 0.053681777069868986
3634, 0.05355281033553183
3639, 0.053400935197714716
3644, 0.05284105322789401
3993, 0.052766684209927917
4516, 0.05236073600826785
3649, 0.052213304268661886
4317, 0.05202980921603739
3998, 0.051955707371234894
3654, 0.05187134590232745
3659, 0.05146590532967821
3664, 0.051083961443509907
4322, 0.051007343048695475
4003, 0.050838204449974
3669, 0.050557513925014064
4008, 0.05050655502418522
4575, 0.05043516308069229
4013, 0.050261331954970956
4018, 0.05018986296636285
3674, 0.05010959121864289
3679, 0.049803043832071126
4327, 0.04969674754465814
3684, 0.04943159269168973
3689, 0.04940477747004479
4023, 0.04903844220098108
4028, 0.04896031689713709
4580, 0.048899543238803744
4033, 0.048596483771689236
4038, 0.048452565213665366
4332, 0.048143527819775045
4043, 0.04802439725608565
4521, 0.048014344298280776
3694, 0.047792668628972024
4048, 0.04769446357386187
3699, 0.04754288145340979
4526, 0.04738964600255713
4053, 0.04712658410426229
3704, 0.04706051071116235
3709, 0.046877335757017136
3714, 0.046741119120270014
4337, 0.046738915945752524
4058, 0.046667793900269317
4063, 0.0464176608948037
4531, 0.04640317935263738
3719, 0.046284429321531206
4068, 0.04619289294350892
3724, 0.04615217271930305
4073, 0.0460611573071219
3729, 0.04596185631817207
4585, 0.0457636418286711
4078, 0.0457245500292629
3734, 0.045655710564460605
4342, 0.0456274006573949
3739, 0.045540837629232556
4347, 0.04553470783866942
4083, 0.04531915724510327
4088, 0.045212015917059034
3744, 0.04488016771210823
3749, 0.04445858084363863
4093, 0.044441822697990574
4352, 0.04436748125590384
3754, 0.04430848608899396
4357, 0.04412203992251307
4362, 0.04404196923132986
4098, 0.04398401302751154
4536, 0.04396774969063699
3759, 0.043930996558628976
4541, 0.04386575962416828
4546, 0.04363904445199296
4103, 0.04360830699442886
4367, 0.04340707161463797
4108, 0.04336915200110525
4113, 0.04325642337789759
4372, 0.043213420029132976
4118, 0.04313815839122981
3764, 0.04301127351936884
3769, 0.04299003770574927
4377, 0.042767635488417
4123, 0.042757765331771225
4128, 0.042562997550703585
3774, 0.04241842568444554
4133, 0.04237021185690537
3779, 0.04236815741751343
4138, 0.042323454399593174
3784, 0.0419375014025718
3789, 0.041929000057280064
4143, 0.041908279818017036
4148, 0.04166133271064609
4153, 0.041521945619024336
4382, 0.041280449368059635
3794, 0.041092636063694954
4158, 0.04075286735314876
3799, 0.04070298688020557
4551, 0.0406445683183847
4387, 0.04039472841031966
4392, 0.04032388934865594
4397, 0.04020070633850992
3804, 0.03999642678536475
3809, 0.03995628037955612
4402, 0.039935225911904126
4590, 0.03992056509014219
4407, 0.03976735964533873
4163, 0.03960238413128536
4412, 0.039525054968180484
4168, 0.039523600484244525
3814, 0.03943225590046495
4417, 0.03938652455690317
3819, 0.03924252494471148
4422, 0.03911936604708899
3824, 0.03909743530675769
4427, 0.039018891198793426
4556, 0.0388604539402877
3829, 0.038833989994600415
4432, 0.038807108445325866
4437, 0.03820625684966217
4561, 0.03800200825207867
3834, 0.037941099784802645
4442, 0.03773427184205502
3839, 0.03771616116864607
4173, 0.037612926913425326
3844, 0.03736709791701287
3849, 0.03732932987622917
4178, 0.03704385450691916
3854, 0.03689133410807699
3859, 0.03672811796423048
3864, 0.03651668701786548
3869, 0.03619143289688509
4566, 0.0358384484788985
4183, 0.03577698033768684
4188, 0.035726676520425826
4193, 0.03542927105445415
3874, 0.03523087431676686
4198, 0.03510496188937395
3879, 0.03503731658565812
4203, 0.03503442445435212
4447, 0.03478988952701911
4208, 0.034459518938092515
4213, 0.03417113576506381
4595, 0.03415860371023882
3884, 0.03399359338800423
3889, 0.03387362584180664
3894, 0.03382994397543371
4452, 0.033825268503278494
3899, 0.03374551679007709
4457, 0.03356019523926079
4462, 0.033421157218981534
4218, 0.0333430050231982
4467, 0.032426546909846365
4223, 0.0323286147613544
4228, 0.03209576725203078
4472, 0.03200355098670116
4233, 0.03177458778372966
4238, 0.03170502866851166
4477, 0.03156816429691389
4243, 0.03126120939850807
3904, 0.031153605872532353
3909, 0.031142081832513213
3914, 0.03109081368165789
4482, 0.030806659488007426
4487, 0.030725213553523645
4571, 0.030581601575249806
4492, 0.030511047516483814
3919, 0.030275791155872867
4248, 0.030205959279555827
3924, 0.03002535947598517
3929, 0.029992881056386977
4253, 0.02998466669669142
4258, 0.029813006287440658
3934, 0.029769710989057785
3939, 0.0297580337501131
3944, 0.02968546509873704
4263, 0.029660598549526185
3949, 0.029623135342262685
4268, 0.02960545696259942
3954, 0.029591238358989358
4273, 0.029589427693281323
4497, 0.029335470448131673
4278, 0.029268833372043446
3959, 0.029246708640130237
4283, 0.029233406186904176
4288, 0.02917261078255251
4293, 0.02898083442414645
3964, 0.028879641089588404
3969, 0.02880844996252563
4502, 0.02872007363475859
3974, 0.028656694092205726
3979, 0.028338191681541502
3984, 0.028223166707903147
4298, 0.028191226898343302
4507, 0.028030118519382086
4303, 0.02799945396691328
4308, 0.02794438262935728
4512, 0.02778529262286611
3989, 0.027582682523643598
4313, 0.02738099722773768
3994, 0.026383342104963958
4517, 0.026180368004133925
4318, 0.026014904608018696
3999, 0.025977853685617447
4323, 0.025503671524347737
4004, 0.025419102224987
4009, 0.02525327751209261
4576, 0.025217581540346146
4014, 0.025130665977485478
4019, 0.025094931483181426
4328, 0.02484837377232907
4024, 0.02451922110049054
4029, 0.024480158448568545
4581, 0.024449771619401872
4034, 0.024298241885844618
4039, 0.024226282606832683
4333, 0.024071763909887522
4044, 0.024012198628042825
4522, 0.024007172149140388
4049, 0.023847231786930934
4527, 0.023694823001278564
4054, 0.023563292052131146
4338, 0.023369457972876262
4059, 0.023333896950134658
4064, 0.02320883044740185
4532, 0.02320158967631869
4069, 0.02309644647175446
4074, 0.02303057865356095
4586, 0.02288182091433555
4079, 0.02286227501463145
4343, 0.02281370032869745
4348, 0.02276735391933471
4084, 0.022659578622551635
4089, 0.022606007958529517
4094, 0.022220911348995287
4353, 0.02218374062795192
4358, 0.022061019961256534
4363, 0.02202098461566493
4099, 0.02199200651375577
4537, 0.021983874845318496
4542, 0.02193287981208414
4547, 0.02181952222599648
4104, 0.02180415349721443
4368, 0.021703535807318985
4109, 0.021684576000552624
4114, 0.021628211688948795
4373, 0.021606710014566488
4119, 0.021569079195614904
4378, 0.0213838177442085
4124, 0.021378882665885612
4129, 0.021281498775351793
4134, 0.021185105928452685
4139, 0.021161727199796587
4144, 0.020954139909008518
4149, 0.020830666355323046
4154, 0.020760972809512168
4383, 0.020640224684029818
4159, 0.02037643367657438
4552, 0.02032228415919235
4388, 0.02019736420515983
4393, 0.02016194467432797
4398, 0.02010035316925496
4403, 0.019967612955952063
4591, 0.019960282545071095
4408, 0.019883679822669365
4164, 0.01980119206564268
4413, 0.019762527484090242
4169, 0.019761800242122263
4418, 0.019693262278451584
4423, 0.019559683023544494
4428, 0.019509445599396713
4557, 0.01943022697014385
4433, 0.019403554222662933
4438, 0.019103128424831084
4562, 0.019001004126039334
4443, 0.01886713592102751
4174, 0.018806463456712663
4179, 0.01852192725345958
4567, 0.01791922423944925
4184, 0.01788849016884342
4189, 0.017863338260212913
4194, 0.017714635527227074
4199, 0.017552480944686977
4204, 0.01751721222717606
4448, 0.017394944763509557
4209, 0.017229759469046257
4214, 0.017085567882531905
4596, 0.01707930185511941
4453, 0.016912634251639247
